cpf;codigo_loja;data;numero
90005511704;12;2021-04-17;10000
30780411749;3;2021-04-17;10001
90005511704;3;2021-04-17;10002
9594349760;10;2021-04-17;10003
82236119704;5;2021-04-17;10004
77126718772;5;2021-04-17;10005
13332132717;4;2021-04-17;10006
90830636749;7;2021-04-17;10007
7053899799;8;2021-04-17;10008
47268018720;10;2021-04-17;10009
49609165753;5;2021-04-17;10010
90005511704;2;2021-04-17;10011
91988802768;12;2021-04-17;10012
2379494746;6;2021-04-17;10013
2078365742;6;2021-04-17;10014
3040980351;10;2021-04-17;10015
82393222715;2;2021-04-17;10016
8268254785;2;2021-04-17;10017
5427963766;12;2021-04-17;10018
6964705783;7;2021-04-17;10019
46118837449;5;2021-04-17;10020
43390129715;11;2021-04-17;10021
47268018720;9;2021-04-17;10022
3760238300;6;2021-04-17;10023
7317856738;6;2021-04-17;10024
84490438753;2;2021-04-17;10025
6964705783;5;2021-04-17;10026
75445719715;12;2021-04-17;10027
7150192793;2;2021-04-17;10028
30780411749;12;2021-04-17;10029
82236119704;6;2021-04-17;10030
25198076600;4;2021-04-17;10031
66631300720;2;2021-04-17;10032
5427963766;5;2021-04-17;10033
2078365742;7;2021-04-17;10034
82236119704;11;2021-04-17;10035
38496275787;4;2021-04-17;10036
9594349760;7;2021-04-17;10037
64113060797;7;2021-04-17;10038
64113060797;9;2021-04-17;10039
2379494746;6;2021-04-18;10040
66631300720;8;2021-04-18;10041
3040980351;2;2021-04-18;10042
43390129715;12;2021-04-18;10043
38496275787;11;2021-04-18;10044
90005511704;4;2021-04-18;10045
38496275787;12;2021-04-18;10046
77842952787;9;2021-04-18;10047
82236119704;9;2021-04-18;10048
87549999791;6;2021-04-18;10049
13332132717;5;2021-04-18;10050
7053899799;2;2021-04-18;10051
30780411749;5;2021-04-18;10052
75445719715;3;2021-04-18;10053
90005511704;4;2021-04-18;10054
25198076600;8;2021-04-18;10055
621950777;6;2021-04-18;10056
6964705783;3;2021-04-18;10057
90830636749;12;2021-04-18;10058
7053899799;12;2021-04-18;10059
77842952787;3;2021-04-18;10060
87549999791;9;2021-04-18;10061
82393222715;6;2021-04-18;10062
78623359704;9;2021-04-18;10063
75445719715;11;2021-04-18;10064
84490438753;7;2021-04-18;10065
7317856738;7;2021-04-18;10066
66631300720;9;2021-04-18;10067
887713777;9;2021-04-18;10068
3760238300;6;2021-04-18;10069
75445719715;6;2021-04-18;10070
7129236752;3;2021-04-18;10071
25198076600;7;2021-04-18;10072
2078365742;8;2021-04-18;10073
43390129715;4;2021-04-18;10074
64113060797;3;2021-04-18;10075
33726329749;6;2021-04-18;10076
7150192793;9;2021-04-18;10077
90005511704;10;2021-04-18;10078
8268254785;8;2021-04-18;10079
31292046791;3;2021-04-18;10080
9824868712;11;2021-04-18;10081
78623359704;6;2021-04-18;10082
621950777;7;2021-04-18;10083
3759651739;6;2021-04-18;10084
25198076600;5;2021-04-18;10085
90005511704;2;2021-04-18;10086
75445719715;5;2021-04-18;10087
9594349760;4;2021-04-18;10088
90830636749;12;2021-04-18;10089
30780411749;12;2021-04-18;10090
38496275787;3;2021-04-18;10091
47268018720;9;2021-04-18;10092
7150192793;5;2021-04-18;10093
49609165753;7;2021-04-18;10094
25198076600;11;2021-04-18;10095
2379494746;4;2021-04-18;10096
25198076600;12;2021-04-18;10097
5427963766;4;2021-04-18;10098
47268018720;10;2021-04-18;10099
5427963766;6;2021-04-18;10100
887713777;3;2021-04-18;10101
91988802768;8;2021-04-18;10102
2078365742;7;2021-04-18;10103
82236119704;11;2021-04-18;10104
31292046791;9;2021-04-18;10105
38496275787;6;2021-04-18;10106
75445719715;12;2021-04-18;10107
46118837449;10;2021-04-18;10108
12805717724;2;2021-04-18;10109
7317856738;6;2021-04-18;10110
29863333700;8;2021-04-18;10111
81034342720;6;2021-04-18;10112
3760238300;2;2021-04-18;10113
12805717724;9;2021-04-18;10114
12805717724;8;2021-04-18;10115
46118837449;8;2021-04-18;10116
44257562749;8;2021-04-18;10117
33726329749;11;2021-04-18;10118
621950777;5;2021-04-18;10119
75445719715;2;2021-04-18;10120
49609165753;3;2021-04-18;10121
13332132717;4;2021-04-18;10122
13332132717;2;2021-04-18;10123
11504339738;2;2021-04-18;10124
90830636749;4;2021-04-18;10125
10760990760;5;2021-04-19;10126
82236119704;6;2021-04-19;10127
